sales_bedrooms,sales_month_year,sales_price,sales_zipcode,rent_bedrooms,rent_month_year,rent_zipcode,rent_inventory,rent_avg_price
4,31-01-2020,304411.28,99701,2,01-07-2019,99701,22,1210
4,31-01-2020,304411.28,99701,2,01-06-2019,99701,23,1184
4,31-01-2020,304411.28,99701,2,01-05-2019,99701,24,1185
4,31-01-2020,304411.28,99701,2,01-04-2019,99701,17,1191
4,31-01-2020,304411.28,99701,2,01-03-2019,99701,27,1169
4,31-01-2020,304411.28,99701,2,01-02-2019,99701,24,1173
4,31-01-2020,304411.28,99701,2,01-01-2019,99701,25,1197
4,31-01-2020,304411.28,99701,2,01-12-2018,99701,22,1188
4,31-01-2020,304411.28,99701,2,01-11-2018,99701,19,1148
4,31-01-2020,304411.28,99701,2,01-10-2018,99701,28,1173
4,31-01-2020,304411.28,99701,2,01-09-2018,99701,24,1208
4,31-01-2020,304411.28,99701,2,01-08-2018,99701,27,1234
4,31-01-2020,304411.28,99701,2,01-07-2018,99701,28,1230
4,31-01-2020,304411.28,99701,2,01-06-2018,99701,19,1176
4,31-01-2020,304411.28,99701,1,01-07-2024,99701,6,1201
4,31-01-2020,304411.28,99701,1,01-06-2024,99701,13,1251
4,31-01-2020,304411.28,99701,1,01-05-2024,99701,19,1292
4,31-01-2020,304411.28,99701,1,01-04-2024,99701,15,1246
4,31-01-2020,304411.28,99701,1,01-03-2024,99701,20,1134
4,31-01-2020,304411.28,99701,1,01-02-2024,99701,23,1121
4,31-01-2020,304411.28,99701,1,01-01-2024,99701,12,1167
4,31-01-2020,304411.28,99701,1,01-12-2023,99701,16,1144
4,31-01-2020,304411.28,99701,1,01-11-2023,99701,13,1214
4,31-01-2020,304411.28,99701,1,01-10-2023,99701,15,1327
4,31-01-2020,304411.28,99701,1,01-09-2023,99701,14,1237
4,31-01-2020,304411.28,99701,1,01-08-2023,99701,24,1212
4,31-01-2020,304411.28,99701,1,01-07-2023,99701,19,1156
4,31-01-2020,304411.28,99701,1,01-06-2023,99701,10,1168
4,31-01-2020,304411.28,99701,1,01-05-2023,99701,8,1218
4,31-01-2020,304411.28,99701,1,01-03-2023,99701,8,1208
4,31-01-2020,304411.28,99701,1,01-02-2023,99701,12,1144
4,31-01-2020,304411.28,99701,1,01-01-2023,99701,14,1132
4,31-01-2020,304411.28,99701,1,01-12-2022,99701,9,1078
4,31-01-2020,304411.28,99701,1,01-11-2022,99701,7,1275
4,31-01-2020,304411.28,99701,1,01-08-2022,99701,6,1334
4,31-01-2020,304411.28,99701,1,01-06-2022,99701,7,1061
4,31-01-2020,304411.28,99701,1,01-05-2022,99701,10,1028
4,31-01-2020,304411.28,99701,1,01-04-2022,99701,7,1178
4,31-01-2020,304411.28,99701,1,01-03-2022,99701,6,1267
4,31-01-2020,304411.28,99701,1,01-02-2022,99701,11,1233
4,31-01-2020,304411.28,99701,1,01-01-2022,99701,13,1215
4,31-01-2020,304411.28,99701,1,01-12-2021,99701,16,1242
4,31-01-2020,304411.28,99701,1,01-11-2021,99701,25,1184
4,31-01-2020,304411.28,99701,1,01-10-2021,99701,18,1133
4,31-01-2020,304411.28,99701,1,01-09-2021,99701,11,1076
4,31-01-2020,304411.28,99701,1,01-08-2021,99701,14,1190
4,31-01-2020,304411.28,99701,1,01-07-2021,99701,16,1197
4,31-01-2020,304411.28,99701,1,01-06-2021,99701,11,1291
4,31-01-2020,304411.28,99701,1,01-04-2021,99701,7,961
4,31-01-2020,304411.28,99701,1,01-03-2021,99701,6,921
4,31-01-2020,304411.28,99701,1,01-02-2021,99701,7,896
4,31-01-2020,304411.28,99701,1,01-01-2021,99701,7,967
4,31-01-2020,304411.28,99701,1,01-12-2020,99701,11,1005
4,31-01-2020,304411.28,99701,1,01-11-2020,99701,18,980
4,31-01-2020,304411.28,99701,1,01-10-2020,99701,17,931
4,31-01-2020,304411.28,99701,1,01-09-2020,99701,12,1029
4,31-01-2020,304411.28,99701,1,01-08-2020,99701,11,992
4,31-01-2020,304411.28,99701,1,01-07-2020,99701,10,919
4,31-01-2020,304411.28,99701,1,01-06-2020,99701,7,956
4,31-01-2020,304411.28,99701,1,01-04-2020,99701,7,910
4,31-01-2020,304411.28,99701,1,01-03-2020,99701,6,892
4,31-01-2020,304411.28,99701,1,01-02-2020,99701,9,888
4,31-01-2020,304411.28,99701,1,01-01-2020,99701,10,982
4,31-01-2020,304411.28,99701,1,01-12-2019,99701,11,996
4,31-01-2020,304411.28,99701,1,01-11-2019,99701,11,975
4,31-01-2020,304411.28,99701,1,01-10-2019,99701,12,1021
4,31-01-2020,304411.28,99701,1,01-09-2019,99701,13,911
4,31-01-2020,304411.28,99701,1,01-08-2019,99701,9,1029
4,31-01-2020,304411.28,99701,1,01-07-2019,99701,12,1088
4,31-01-2020,304411.28,99701,1,01-05-2019,99701,8,833
4,31-01-2020,304411.28,99701,1,01-04-2019,99701,9,836
4,31-01-2020,304411.28,99701,1,01-03-2019,99701,14,888
4,31-01-2020,304411.28,99701,1,01-02-2019,99701,14,919
4,31-01-2020,304411.28,99701,1,01-01-2019,99701,9,1025
4,31-01-2020,304411.28,99701,1,01-12-2018,99701,10,984
4,31-01-2020,304411.28,99701,1,01-11-2018,99701,11,934
4,31-01-2020,304411.28,99701,1,01-10-2018,99701,8,950
4,31-01-2020,304411.28,99701,1,01-08-2018,99701,10,1151
4,31-01-2020,304411.28,99701,0,01-05-2024,99701,9,1038
4,31-01-2020,304411.28,99701,0,01-04-2024,99701,10,1052
4,31-01-2020,304411.28,99701,0,01-02-2024,99701,15,1037
4,31-01-2020,304411.28,99701,0,01-01-2024,99701,10,923
4,31-01-2020,304411.28,99701,0,01-12-2023,99701,10,963
4,31-01-2020,304411.28,99701,0,01-11-2023,99701,13,927
4,31-01-2020,304411.28,99701,0,01-10-2023,99701,8,1024
4,31-01-2020,304411.28,99701,0,01-09-2023,99701,7,991
4,31-01-2020,304411.28,99701,0,01-06-2023,99701,7,921
4,31-01-2020,304411.28,99701,0,01-05-2023,99701,7,1093
4,31-01-2020,304411.28,99701,0,01-04-2023,99701,6,1293
4,31-01-2020,304411.28,99701,0,01-03-2023,99701,7,1150
4,31-01-2020,304411.28,99701,0,01-02-2023,99701,6,1108
4,31-01-2020,304411.28,99701,0,01-01-2023,99701,11,977
4,31-01-2020,304411.28,99701,0,01-12-2022,99701,10,1004
4,31-01-2020,304411.28,99701,0,01-11-2022,99701,7,1057
4,31-01-2020,304411.28,99701,0,01-11-2020,99701,6,1239
4,31-01-2020,304411.28,99701,0,01-10-2020,99701,6,1242
4,31-01-2020,304411.28,99701,0,01-08-2019,99701,6,801
4,31-01-2020,304411.28,99701,0,01-08-2018,99701,6,792
3,31-01-2020,227260.19,99701,2,01-04-2021,99701,16,1244
3,31-01-2020,227260.19,99701,2,01-05-2021,99701,12,1328
3,31-01-2020,227260.19,99701,2,01-06-2021,99701,8,1344
3,31-01-2020,227260.19,99701,2,01-07-2021,99701,15,1244
3,31-01-2020,227260.19,99701,2,01-08-2021,99701,18,1338
3,31-01-2020,227260.19,99701,2,01-09-2021,99701,25,1370
3,31-01-2020,227260.19,99701,2,01-10-2021,99701,22,1382
3,31-01-2020,227260.19,99701,2,01-11-2021,99701,26,1358
3,31-01-2020,227260.19,99701,2,01-12-2021,99701,16,1276
3,31-01-2020,227260.19,99701,2,01-01-2022,99701,20,1375
3,31-01-2020,227260.19,99701,2,01-02-2022,99701,17,1392
3,31-01-2020,227260.19,99701,2,01-03-2022,99701,13,1499
3,31-01-2020,227260.19,99701,2,01-04-2022,99701,18,1519
3,31-01-2020,227260.19,99701,2,01-05-2022,99701,18,1507
3,31-01-2020,227260.19,99701,2,01-06-2022,99701,16,1421
3,31-01-2020,227260.19,99701,2,01-07-2022,99701,16,1523
3,31-01-2020,227260.19,99701,2,01-08-2022,99701,15,1465
3,31-01-2020,227260.19,99701,2,01-09-2022,99701,18,1442
3,31-01-2020,227260.19,99701,2,01-10-2022,99701,16,1525
3,31-01-2020,227260.19,99701,2,01-11-2022,99701,20,1591
3,31-01-2020,227260.19,99701,2,01-12-2022,99701,27,1536
3,31-01-2020,227260.19,99701,2,01-01-2023,99701,29,1552
3,31-01-2020,227260.19,99701,2,01-02-2023,99701,19,1511
3,31-01-2020,227260.19,99701,2,01-03-2023,99701,26,1526
3,31-01-2020,227260.19,99701,2,01-04-2023,99701,35,1545
3,31-01-2020,227260.19,99701,2,01-05-2023,99701,40,1509
3,31-01-2020,227260.19,99701,2,01-06-2023,99701,39,1494
3,31-01-2020,227260.19,99701,2,01-07-2023,99701,24,1523
3,31-01-2020,227260.19,99701,2,01-08-2023,99701,18,1547
3,31-01-2020,227260.19,99701,2,01-09-2023,99701,33,1553
3,31-01-2020,227260.19,99701,2,01-10-2023,99701,38,1522
3,31-01-2020,227260.19,99701,2,01-11-2023,99701,37,1518
3,31-01-2020,227260.19,99701,2,01-12-2023,99701,44,1541
3,31-01-2020,227260.19,99701,2,01-01-2024,99701,53,1615
3,31-01-2020,227260.19,99701,2,01-02-2024,99701,38,1601
3,31-01-2020,227260.19,99701,2,01-03-2024,99701,33,1651
3,31-01-2020,227260.19,99701,2,01-04-2024,99701,27,1691
3,31-01-2020,227260.19,99701,2,01-05-2024,99701,28,1608
3,31-01-2020,227260.19,99701,2,01-06-2024,99701,36,1647
3,31-01-2020,227260.19,99701,2,01-07-2024,99701,25,1659
3,31-01-2020,227260.19,99701,3,01-06-2018,99701,14,1648
3,31-01-2020,227260.19,99701,3,01-07-2018,99701,15,1683
3,31-01-2020,227260.19,99701,3,01-08-2018,99701,19,1633
3,31-01-2020,227260.19,99701,3,01-09-2018,99701,25,1655
3,31-01-2020,227260.19,99701,3,01-10-2018,99701,23,1625
3,31-01-2020,227260.19,99701,3,01-11-2018,99701,17,1642
3,31-01-2020,227260.19,99701,3,01-12-2018,99701,23,1612
3,31-01-2020,227260.19,99701,3,01-01-2019,99701,29,1648
3,31-01-2020,227260.19,99701,3,01-02-2019,99701,26,1648
3,31-01-2020,227260.19,99701,3,01-03-2019,99701,24,1633
3,31-01-2020,227260.19,99701,3,01-04-2019,99701,24,1635
3,31-01-2020,227260.19,99701,3,01-05-2019,99701,22,1718
3,31-01-2020,227260.19,99701,3,01-06-2019,99701,21,1703
3,31-01-2020,227260.19,99701,3,01-07-2019,99701,23,1660
3,31-01-2020,227260.19,99701,3,01-08-2019,99701,22,1727
3,31-01-2020,227260.19,99701,3,01-09-2019,99701,16,1653
3,31-01-2020,227260.19,99701,3,01-10-2019,99701,24,1650
3,31-01-2020,227260.19,99701,3,01-11-2019,99701,23,1653
3,31-01-2020,227260.19,99701,3,01-12-2019,99701,19,1681
3,31-01-2020,227260.19,99701,3,01-01-2020,99701,18,1660
3,31-01-2020,227260.19,99701,3,01-02-2020,99701,8,1692
3,31-01-2020,227260.19,99701,3,01-03-2020,99701,17,1592
3,31-01-2020,227260.19,99701,3,01-04-2020,99701,18,1588
3,31-01-2020,227260.19,99701,3,01-05-2020,99701,9,1642
3,31-01-2020,227260.19,99701,3,01-06-2020,99701,11,1582
3,31-01-2020,227260.19,99701,3,01-07-2020,99701,10,1737
3,31-01-2020,227260.19,99701,3,01-08-2020,99701,10,1744
3,31-01-2020,227260.19,99701,3,01-09-2020,99701,11,1665
3,31-01-2020,227260.19,99701,3,01-10-2020,99701,11,1547
3,31-01-2020,227260.19,99701,3,01-11-2020,99701,8,1520
3,31-01-2020,227260.19,99701,3,01-01-2021,99701,7,1600
3,31-01-2020,227260.19,99701,3,01-02-2021,99701,7,1540
3,31-01-2020,227260.19,99701,3,01-03-2021,99701,11,1731
3,31-01-2020,227260.19,99701,3,01-04-2021,99701,8,1558
3,31-01-2020,227260.19,99701,3,01-05-2021,99701,7,1526
3,31-01-2020,227260.19,99701,3,01-06-2021,99701,7,1629
3,31-01-2020,227260.19,99701,3,01-07-2021,99701,6,1783
3,31-01-2020,227260.19,99701,3,01-09-2021,99701,7,1825
3,31-01-2020,227260.19,99701,3,01-10-2021,99701,8,1814
3,31-01-2020,227260.19,99701,3,01-11-2021,99701,7,1654
3,31-01-2020,227260.19,99701,3,01-06-2022,99701,8,2019
3,31-01-2020,227260.19,99701,3,01-07-2022,99701,9,2014
3,31-01-2020,227260.19,99701,3,01-08-2022,99701,13,2108
3,31-01-2020,227260.19,99701,3,01-09-2022,99701,12,2012
3,31-01-2020,227260.19,99701,3,01-10-2022,99701,9,2111
3,31-01-2020,227260.19,99701,3,01-11-2022,99701,7,2171
3,31-01-2020,227260.19,99701,3,01-12-2022,99701,12,1804
3,31-01-2020,227260.19,99701,3,01-01-2023,99701,14,1670
3,31-01-2020,227260.19,99701,3,01-02-2023,99701,14,1693
3,31-01-2020,227260.19,99701,3,01-03-2023,99701,8,1793
3,31-01-2020,227260.19,99701,3,01-04-2023,99701,17,2010
3,31-01-2020,227260.19,99701,3,01-05-2023,99701,20,2051
3,31-01-2020,227260.19,99701,3,01-06-2023,99701,7,2183
3,31-01-2020,227260.19,99701,3,01-07-2023,99701,18,1955
3,31-01-2020,227260.19,99701,3,01-08-2023,99701,27,2016
3,31-01-2020,227260.19,99701,3,01-09-2023,99701,17,2002
3,31-01-2020,227260.19,99701,3,01-10-2023,99701,16,2084
3,31-01-2020,227260.19,99701,3,01-11-2023,99701,14,2031
3,31-01-2020,227260.19,99701,3,01-12-2023,99701,16,2017
3,31-01-2020,227260.19,99701,3,01-01-2024,99701,15,2041
3,31-01-2020,227260.19,99701,3,01-02-2024,99701,19,2047
3,31-01-2020,227260.19,99701,3,01-03-2024,99701,17,1939
3,31-01-2020,227260.19,99701,3,01-04-2024,99701,13,1915
3,31-01-2020,227260.19,99701,3,01-05-2024,99701,11,2112
3,31-01-2020,227260.19,99701,3,01-06-2024,99701,12,2211
3,31-01-2020,227260.19,99701,3,01-07-2024,99701,8,2113
3,31-01-2020,227260.19,99701,4,01-07-2018,99701,6,1960
3,31-01-2020,227260.19,99701,4,01-09-2018,99701,7,1944
3,31-01-2020,227260.19,99701,4,01-10-2018,99701,13,1976
3,31-01-2020,227260.19,99701,4,01-11-2018,99701,10,1983
3,31-01-2020,227260.19,99701,4,01-12-2018,99701,9,1884
3,31-01-2020,227260.19,99701,4,01-01-2019,99701,9,1876
3,31-01-2020,227260.19,99701,4,01-02-2019,99701,8,1798
3,31-01-2020,227260.19,99701,4,01-03-2019,99701,7,1890
3,31-01-2020,227260.19,99701,4,01-04-2019,99701,8,1870
3,31-01-2020,227260.19,99701,4,01-05-2019,99701,7,2008
3,31-01-2020,227260.19,99701,4,01-01-2020,99701,6,1762
3,31-01-2020,227260.19,99701,4,01-02-2020,99701,6,1778
3,31-01-2020,227260.19,99701,4,01-10-2020,99701,7,1969
3,31-01-2020,227260.19,99701,4,01-01-2024,99701,6,2387
3,31-01-2020,227260.19,99701,1,30-06-2025,99701,,1247.5
3,31-01-2020,227260.19,99701,2,30-06-2025,99701,,1737.5
3,31-01-2020,227260.19,99701,3,30-06-2025,99701,,2297.5
3,31-01-2020,227260.19,99701,4,30-06-2025,99701,,2325
3,31-01-2020,227260.19,99701,5,30-06-2025,99701,,2775
2,31-01-2020,180799.62,99701,5,30-06-2025,99701,,2775
2,31-01-2020,180799.62,99701,4,30-06-2025,99701,,2325
2,31-01-2020,180799.62,99701,3,30-06-2025,99701,,2297.5
2,31-01-2020,180799.62,99701,2,30-06-2025,99701,,1737.5
2,31-01-2020,180799.62,99701,1,30-06-2025,99701,,1247.5
2,31-01-2020,180799.62,99701,4,01-01-2024,99701,6,2387
2,31-01-2020,180799.62,99701,4,01-10-2020,99701,7,1969
2,31-01-2020,180799.62,99701,4,01-02-2020,99701,6,1778
2,31-01-2020,180799.62,99701,4,01-01-2020,99701,6,1762
2,31-01-2020,180799.62,99701,4,01-05-2019,99701,7,2008
2,31-01-2020,180799.62,99701,4,01-04-2019,99701,8,1870
2,31-01-2020,180799.62,99701,4,01-03-2019,99701,7,1890
2,31-01-2020,180799.62,99701,4,01-02-2019,99701,8,1798
2,31-01-2020,180799.62,99701,4,01-01-2019,99701,9,1876
2,31-01-2020,180799.62,99701,4,01-12-2018,99701,9,1884
2,31-01-2020,180799.62,99701,4,01-11-2018,99701,10,1983
2,31-01-2020,180799.62,99701,4,01-10-2018,99701,13,1976
2,31-01-2020,180799.62,99701,4,01-09-2018,99701,7,1944
2,31-01-2020,180799.62,99701,4,01-07-2018,99701,6,1960
2,31-01-2020,180799.62,99701,3,01-07-2024,99701,8,2113
2,31-01-2020,180799.62,99701,3,01-06-2024,99701,12,2211
2,31-01-2020,180799.62,99701,3,01-05-2024,99701,11,2112
2,31-01-2020,180799.62,99701,3,01-04-2024,99701,13,1915
2,31-01-2020,180799.62,99701,3,01-03-2024,99701,17,1939
2,31-01-2020,180799.62,99701,3,01-02-2024,99701,19,2047
2,31-01-2020,180799.62,99701,3,01-01-2024,99701,15,2041
2,31-01-2020,180799.62,99701,3,01-12-2023,99701,16,2017
2,31-01-2020,180799.62,99701,3,01-11-2023,99701,14,2031
2,31-01-2020,180799.62,99701,3,01-10-2023,99701,16,2084
2,31-01-2020,180799.62,99701,3,01-09-2023,99701,17,2002
2,31-01-2020,180799.62,99701,3,01-08-2023,99701,27,2016
2,31-01-2020,180799.62,99701,3,01-07-2023,99701,18,1955
2,31-01-2020,180799.62,99701,3,01-06-2023,99701,7,2183
2,31-01-2020,180799.62,99701,3,01-05-2023,99701,20,2051
2,31-01-2020,180799.62,99701,3,01-04-2023,99701,17,2010
2,31-01-2020,180799.62,99701,3,01-03-2023,99701,8,1793
2,31-01-2020,180799.62,99701,3,01-02-2023,99701,14,1693
2,31-01-2020,180799.62,99701,3,01-01-2023,99701,14,1670
2,31-01-2020,180799.62,99701,3,01-12-2022,99701,12,1804
2,31-01-2020,180799.62,99701,3,01-11-2022,99701,7,2171
2,31-01-2020,180799.62,99701,3,01-10-2022,99701,9,2111
2,31-01-2020,180799.62,99701,3,01-09-2022,99701,12,2012
2,31-01-2020,180799.62,99701,3,01-08-2022,99701,13,2108
2,31-01-2020,180799.62,99701,3,01-07-2022,99701,9,2014
2,31-01-2020,180799.62,99701,3,01-06-2022,99701,8,2019
2,31-01-2020,180799.62,99701,3,01-11-2021,99701,7,1654
2,31-01-2020,180799.62,99701,3,01-10-2021,99701,8,1814
2,31-01-2020,180799.62,99701,3,01-09-2021,99701,7,1825
2,31-01-2020,180799.62,99701,3,01-07-2021,99701,6,1783
2,31-01-2020,180799.62,99701,3,01-06-2021,99701,7,1629
2,31-01-2020,180799.62,99701,3,01-05-2021,99701,7,1526
2,31-01-2020,180799.62,99701,3,01-04-2021,99701,8,1558
2,31-01-2020,180799.62,99701,3,01-03-2021,99701,11,1731
2,31-01-2020,180799.62,99701,3,01-02-2021,99701,7,1540
2,31-01-2020,180799.62,99701,3,01-01-2021,99701,7,1600
2,31-01-2020,180799.62,99701,3,01-11-2020,99701,8,1520
2,31-01-2020,180799.62,99701,3,01-10-2020,99701,11,1547
2,31-01-2020,180799.62,99701,3,01-09-2020,99701,11,1665
2,31-01-2020,180799.62,99701,3,01-08-2020,99701,10,1744
2,31-01-2020,180799.62,99701,3,01-07-2020,99701,10,1737
2,31-01-2020,180799.62,99701,3,01-06-2020,99701,11,1582
2,31-01-2020,180799.62,99701,3,01-05-2020,99701,9,1642
2,31-01-2020,180799.62,99701,3,01-04-2020,99701,18,1588
2,31-01-2020,180799.62,99701,3,01-03-2020,99701,17,1592
2,31-01-2020,180799.62,99701,3,01-02-2020,99701,8,1692
2,31-01-2020,180799.62,99701,3,01-01-2020,99701,18,1660
2,31-01-2020,180799.62,99701,3,01-12-2019,99701,19,1681
2,31-01-2020,180799.62,99701,3,01-11-2019,99701,23,1653
2,31-01-2020,180799.62,99701,3,01-10-2019,99701,24,1650
2,31-01-2020,180799.62,99701,3,01-09-2019,99701,16,1653
2,31-01-2020,180799.62,99701,3,01-08-2019,99701,22,1727
2,31-01-2020,180799.62,99701,3,01-07-2019,99701,23,1660
2,31-01-2020,180799.62,99701,3,01-06-2019,99701,21,1703
2,31-01-2020,180799.62,99701,3,01-05-2019,99701,22,1718
2,31-01-2020,180799.62,99701,3,01-04-2019,99701,24,1635
2,31-01-2020,180799.62,99701,3,01-03-2019,99701,24,1633
2,31-01-2020,180799.62,99701,3,01-02-2019,99701,26,1648
2,31-01-2020,180799.62,99701,3,01-01-2019,99701,29,1648
2,31-01-2020,180799.62,99701,3,01-12-2018,99701,23,1612
2,31-01-2020,180799.62,99701,3,01-11-2018,99701,17,1642
2,31-01-2020,180799.62,99701,3,01-10-2018,99701,23,1625
2,31-01-2020,180799.62,99701,3,01-09-2018,99701,25,1655
2,31-01-2020,180799.62,99701,3,01-08-2018,99701,19,1633
2,31-01-2020,180799.62,99701,3,01-07-2018,99701,15,1683
2,31-01-2020,180799.62,99701,3,01-06-2018,99701,14,1648
2,31-01-2020,180799.62,99701,2,01-07-2024,99701,25,1659
2,31-01-2020,180799.62,99701,2,01-06-2024,99701,36,1647
2,31-01-2020,180799.62,99701,2,01-05-2024,99701,28,1608
2,31-01-2020,180799.62,99701,2,01-04-2024,99701,27,1691
2,31-01-2020,180799.62,99701,2,01-03-2024,99701,33,1651
2,31-01-2020,180799.62,99701,2,01-02-2024,99701,38,1601
2,31-01-2020,180799.62,99701,2,01-01-2024,99701,53,1615
2,31-01-2020,180799.62,99701,2,01-12-2023,99701,44,1541
2,31-01-2020,180799.62,99701,2,01-11-2023,99701,37,1518
2,31-01-2020,180799.62,99701,2,01-10-2023,99701,38,1522
2,31-01-2020,180799.62,99701,2,01-09-2023,99701,33,1553
2,31-01-2020,180799.62,99701,2,01-08-2023,99701,18,1547
2,31-01-2020,180799.62,99701,2,01-07-2023,99701,24,1523
2,31-01-2020,180799.62,99701,2,01-06-2023,99701,39,1494
2,31-01-2020,180799.62,99701,2,01-05-2023,99701,40,1509
2,31-01-2020,180799.62,99701,2,01-04-2023,99701,35,1545
2,31-01-2020,180799.62,99701,2,01-03-2023,99701,26,1526
2,31-01-2020,180799.62,99701,2,01-02-2023,99701,19,1511
2,31-01-2020,180799.62,99701,2,01-01-2023,99701,29,1552
2,31-01-2020,180799.62,99701,2,01-12-2022,99701,27,1536
2,31-01-2020,180799.62,99701,2,01-11-2022,99701,20,1591
2,31-01-2020,180799.62,99701,2,01-10-2022,99701,16,1525
2,31-01-2020,180799.62,99701,2,01-09-2022,99701,18,1442
2,31-01-2020,180799.62,99701,2,01-08-2022,99701,15,1465
2,31-01-2020,180799.62,99701,2,01-07-2022,99701,16,1523
2,31-01-2020,180799.62,99701,2,01-06-2022,99701,16,1421
2,31-01-2020,180799.62,99701,2,01-05-2022,99701,18,1507
2,31-01-2020,180799.62,99701,2,01-04-2022,99701,18,1519
2,31-01-2020,180799.62,99701,2,01-03-2022,99701,13,1499
2,31-01-2020,180799.62,99701,2,01-02-2022,99701,17,1392
2,31-01-2020,180799.62,99701,2,01-01-2022,99701,20,1375
2,31-01-2020,180799.62,99701,2,01-12-2021,99701,16,1276
2,31-01-2020,180799.62,99701,2,01-11-2021,99701,26,1358
2,31-01-2020,180799.62,99701,2,01-10-2021,99701,22,1382
2,31-01-2020,180799.62,99701,2,01-09-2021,99701,25,1370
2,31-01-2020,180799.62,99701,2,01-08-2021,99701,18,1338
2,31-01-2020,180799.62,99701,2,01-07-2021,99701,15,1244
2,31-01-2020,180799.62,99701,2,01-06-2021,99701,8,1344
2,31-01-2020,180799.62,99701,2,01-05-2021,99701,12,1328
2,31-01-2020,180799.62,99701,2,01-04-2021,99701,16,1244
4,31-03-2022,400596.53,99705,2,01-12-2018,99705,42,1369
2,31-03-2022,245955.97,99705,2,01-12-2022,99705,26,1502
2,31-03-2022,245955.97,99705,2,01-11-2022,99705,32,1516
2,31-03-2022,245955.97,99705,2,01-10-2022,99705,35,1568
2,31-03-2022,245955.97,99705,2,01-09-2022,99705,23,1551
2,31-03-2022,245955.97,99705,2,01-08-2022,99705,16,1587
2,31-03-2022,245955.97,99705,2,01-07-2022,99705,25,1491
2,31-03-2022,245955.97,99705,2,01-06-2022,99705,20,1565
2,31-03-2022,245955.97,99705,2,01-05-2022,99705,12,1633
2,31-03-2022,245955.97,99705,2,01-04-2022,99705,15,1583
2,31-03-2022,245955.97,99705,2,01-03-2022,99705,14,1566
2,31-03-2022,245955.97,99705,2,01-02-2022,99705,20,1519
2,31-03-2022,245955.97,99705,2,01-01-2022,99705,18,1503
2,31-03-2022,245955.97,99705,2,01-12-2021,99705,19,1397
2,31-03-2022,245955.97,99705,2,01-11-2021,99705,25,1433
2,31-03-2022,245955.97,99705,2,01-10-2021,99705,14,1363
2,31-03-2022,245955.97,99705,2,01-09-2021,99705,10,1203
2,31-03-2022,245955.97,99705,2,01-08-2021,99705,10,1570
2,31-03-2022,245955.97,99705,2,01-07-2021,99705,12,1558
2,31-03-2022,245955.97,99705,2,01-06-2021,99705,11,1266
2,31-03-2022,245955.97,99705,2,01-05-2021,99705,10,1195
2,31-03-2022,245955.97,99705,2,01-04-2021,99705,17,1337
2,31-03-2022,245955.97,99705,2,01-03-2021,99705,24,1365
2,31-03-2022,245955.97,99705,2,01-02-2021,99705,15,1380
2,31-03-2022,245955.97,99705,2,01-01-2021,99705,17,1498
2,31-03-2022,245955.97,99705,2,01-12-2020,99705,13,1390
2,31-03-2022,245955.97,99705,2,01-11-2020,99705,21,1375
2,31-03-2022,245955.97,99705,2,01-10-2020,99705,26,1375
2,31-03-2022,245955.97,99705,2,01-09-2020,99705,24,1310
2,31-03-2022,245955.97,99705,2,01-08-2020,99705,19,1332
2,31-03-2022,245955.97,99705,2,01-07-2020,99705,14,1192
2,31-03-2022,245955.97,99705,2,01-06-2020,99705,14,1255
2,31-03-2022,245955.97,99705,2,01-05-2020,99705,33,1396
2,31-03-2022,245955.97,99705,2,01-04-2020,99705,44,1410
2,31-03-2022,245955.97,99705,2,01-03-2020,99705,60,1415
2,31-03-2022,245955.97,99705,2,01-02-2020,99705,59,1389
2,31-03-2022,245955.97,99705,2,01-01-2020,99705,57,1367
2,31-03-2022,245955.97,99705,2,01-12-2019,99705,37,1298
2,31-03-2022,245955.97,99705,2,01-11-2019,99705,41,1250
2,31-03-2022,245955.97,99705,2,01-10-2019,99705,36,1303
2,31-03-2022,245955.97,99705,2,01-09-2019,99705,38,1280
2,31-03-2022,245955.97,99705,2,01-08-2019,99705,41,1280
2,31-03-2022,245955.97,99705,2,01-07-2019,99705,35,1298
2,31-03-2022,245955.97,99705,2,01-06-2019,99705,31,1339
2,31-03-2022,245955.97,99705,2,01-05-2019,99705,37,1370
2,31-03-2022,245955.97,99705,2,01-04-2019,99705,33,1328
2,31-03-2022,245955.97,99705,2,01-03-2019,99705,40,1342
2,31-03-2022,245955.97,99705,2,01-02-2019,99705,46,1331
2,31-03-2022,245955.97,99705,2,01-01-2019,99705,43,1353
2,31-03-2022,245955.97,99705,2,01-12-2018,99705,42,1369
2,31-03-2022,245955.97,99705,2,01-11-2018,99705,32,1444
